Specimen_ID,County,Locality,Lat,Lon,Elev,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Method,Collector,FlowerSpp,Family,Genus,Species,Sex,Caste
CPP-155,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Apidae,Apis,mellifera,female,worker
CPP-156,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Megachilidae,Megachile,frigida,male,
CPP-157,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Apidae,Apis,mellifera,female,worker
CPP-158,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Apidae,Apis,mellifera,female,worker
CPP-159,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-160,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Halictidae,Lasioglossum,paraforbesii,female,
CPP-161,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Megachilidae,Megachile,rotundata,male,
CPP-162,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Megachilidae,Megachile,rotundata,male,
CPP-163,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,Halictidae,Lasioglossum,Dialictus sp. 11,female,
CPP-164,City of Calgary,Prince's Island Park,51.05281,-114.075505,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-165,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-166,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-167,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,queen
CPP-168,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,cryptarum,female,worker
CPP-169,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-170,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-171,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-172,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-173,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,centralis,female,worker
CPP-174,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,worker
CPP-175,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,ternarius,female,worker
CPP-176,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,ternarius,female,worker
CPP-177,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,worker
CPP-178,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,perplexus,female,worker
CPP-179,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,worker
CPP-180,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,centralis,female,worker
CPP-181,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,worker
CPP-182,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Bombus,rufocinctus,female,worker
CPP-183,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Apis,mellifera,female,worker
CPP-184,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Andrenidae,Andrena,Andrena sp. 1,female,
CPP-185,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Andrenidae,Andrena,Andrena sp. 1,female,
CPP-186,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Andrenidae,Andrena,Andrena sp. 1,female,
CPP-187,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Andrenidae,Andrena,milwaukeensis,female,
CPP-188,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Andrenidae,Andrena,Andrena sp. 1,female,
CPP-189,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,,,,,
CPP-190,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,,,,,
CPP-191,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,,,,,
CPP-192,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,Apidae,Apis,mellifera,female,worker
CPP-193,City of Calgary,Prince's Island Park,51.055309,-114.066755,1029,26,vi,2020,26,vi,2020,sweep net,M.Summers,Rosa woodsii,,,,,
CPP-194,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Apidae,Bombus,centralis,female,queen
CPP-195,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Apidae,Bombus,rufocinctus,female,worker
CPP-196,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Apidae,Bombus,rufocinctus,female,worker
CPP-197,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Apidae,Bombus,rufocinctus,female,worker
CPP-198,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Apidae,Bombus,centralis,female,worker
CPP-199,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-200,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Halictidae,Lasioglossum,Dialictus sp. 7,female,
CPP-201,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,Colletidae,Hylaeus,sp. 3,female,
CPP-202,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-203,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-204,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-205,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-206,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-207,City of Calgary,Bowmont Park,51.09986873,-114.2013874,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Linum lewisii,,,,,
CPP-208,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,cryptarum,female,worker
CPP-209,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-210,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-211,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-212,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-213,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-214,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-215,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-216,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-217,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,cryptarum,female,worker
CPP-218,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-219,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,perplexus,female,worker
CPP-220,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,ternarius,female,worker
CPP-221,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Apidae,Bombus,centralis,female,worker
CPP-222,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Andrena,nivalis,female,
CPP-223,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Andrena,Andrena sp. 1,female,
CPP-224,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,,,,,
CPP-225,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Halictidae,Lasioglossum,zonulum,female,
CPP-226,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,,,,,
CPP-227,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-228,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-229,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-230,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-231,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-232,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Andrenidae,Panurginus,sp. 1,female,
CPP-233,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Colletidae,Hylaeus,annulatus,male,
CPP-234,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Colletidae,Hylaeus,gaigei,male,
CPP-235,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,,,,,
CPP-236,City of Calgary,Bowmont Park,51.103403,-114.20575,1054,3,vii,2020,3,vii,2020,sweep net,M.Summers,Rosa acicularis,Halictidae,Lasioglossum,Dialictus sp. 12,female,
CPP-237,City of Calgary,Prince's Island Park,51.053425,-114.076063,1029,3,vii,2020,3,vii,2020,sweep net,M.Summers,Gaillardia aristata,Apidae,Bombus,rufocinctus,female,worker
CPP-238,City of Calgary,Prince's Island Park,51.053425,-114.076063,1029,3,vii,2020,3,vii,2020,sweep net,M.Summers,Gaillardia aristata,Apidae,Bombus,rufocinctus,female,worker
CPP-239,City of Calgary,Prince's Island Park,51.053425,-114.076063,1029,3,vii,2020,3,vii,2020,sweep net,M.Summers,Gaillardia aristata,Apidae,Bombus,rufocinctus,female,worker
CPP-240,City of Calgary,Prince's Island Park,51.053425,-114.076063,1029,3,vii,2020,3,vii,2020,sweep net,M.Summers,Gaillardia aristata,Apidae,Apis,mellifera,female,worker
CPP-241,City of Calgary,Prince's Island Park,51.053425,-114.076063,1029,3,vii,2020,3,vii,2020,sweep net,M.Summers,Gaillardia aristata,,,,,
CPP-242,City of Calgary,Pearce Estate Park,51.042019,-114.014444,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Megachilidae,Coelioxys,funeraria,male,
CPP-243,City of Calgary,Pearce Estate Park,51.042019,-114.014444,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,,,,,
CPP-244,City of Calgary,Pearce Estate Park,51.042019,-114.014444,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,,,,,
CPP-245,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,Halictidae,Lasioglossum,zonulum,female,
CPP-246,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-247,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-248,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-249,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,Colletidae,Hylaeus,illinoisensis,male,
CPP-250,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-251,City of Calgary,Pearce Estate Park,51.039581,-114.015834,1035,10,vii,2020,10,vii,2020,sweep net,M.Summers,Achillea millefolium,Colletidae,Hylaeus,modestus,male,
CPP-252,City of Calgary,Prince's Island Park,51.057409,-114.07104,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-253,City of Calgary,Prince's Island Park,51.057409,-114.07104,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-254,City of Calgary,Prince's Island Park,51.057409,-114.07104,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Achillea millefolium,Halictidae,Halictus,rubicundus,female,
CPP-255,City of Calgary,Prince's Island Park,51.057409,-114.07104,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Achillea millefolium,,,,,
CPP-256,City of Calgary,Prince's Island Park,51.057409,-114.07104,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Achillea millefolium,Halictidae,Lasioglossum,Dialictus sp. 12,female,
CPP-257,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,queen
CPP-258,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Bombus,perplexus,male,drone
CPP-259,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-260,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-261,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Bombus,perplexus,female,worker
CPP-262,City of Calgary,Prince's Island Park,51.053102,-114.066158,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Chamaenerion angustifolium,Apidae,Apis,mellifera,female,worker
CPP-263,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Apidae,Bombus,rufocinctus,female,worker
CPP-264,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Apidae,Bombus,centralis,female,worker
CPP-265,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Megachilidae,Megachile,frigida,male,
CPP-266,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Apidae,Bombus,huntii,female,worker
CPP-267,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Megachilidae,Megachile,melanophaea,female,
CPP-268,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Apidae,Bombus,nevadensis,female,worker
CPP-269,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Apidae,Bombus,nevadensis,female,worker
CPP-270,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Megachilidae,Megachile,melanophaea,female,
CPP-271,City of Calgary,Prince's Island Park,51.0546,-114.065301,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Glycyrrhiza lepidota,Megachilidae,Megachile,melanophaea,female,
CPP-272,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,perplexus,male,drone
CPP-273,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,perplexus,female,worker
CPP-274,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,rufocinctus,female,worker
CPP-275,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,ternarius,male,drone
CPP-276,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,rufocinctus,female,worker
CPP-277,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,rufocinctus,female,worker
CPP-278,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,ternarius,female,worker
CPP-279,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Bombus,ternarius,female,worker
CPP-280,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Apidae,Apis,mellifera,female,worker
CPP-281,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,,,,,
CPP-282,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Halictidae,Halictus,rubicundus,female,
CPP-283,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Halictidae,Lasioglossum,Dialictus sp. 12,female,
CPP-284,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Colletidae,Hylaeus,sp. 4,female,
CPP-285,City of Calgary,Prince's Island Park,51.055281,-114.066597,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Solidago gigantea,Halictidae,Lasioglossum,Dialictus sp. 8,female,
CPP-286,City of Calgary,Prince's Island Park,51.052188,-114.078051,1029,14,vii,2020,14,vii,2020,sweep net,M.Summers,Gaillardia aristata,Apidae,Bombus,perplexus,female,worker
CPP-287,City of Calgary,Pearce Estate Park,51.042723,-114.016667,1035,1,viii,2020,1,viii,2020,sweep net,M.Summers,Symphoricarpos occidentalis,,,,,
CPP-288,City of Calgary,Pearce Estate Park,51.042723,-114.016667,1035,1,viii,2020,1,viii,2020,sweep net,M.Summers,Symphoricarpos occidentalis,,,,,
CPP-289,City of Calgary,Pearce Estate Park,51.042723,-114.016667,1035,1,viii,2020,1,viii,2020,sweep net,M.Summers,Symphoricarpos occidentalis,,,,,
